Feature,Normalized.Dispersion
ENSG00000185561,-0.5589599421474785
ENSG00000186594,-1.820879840438171
ENSG00000167716,-0.713729796804513
ENSG00000262791,-1.2066356423917721
ENSG00000167711,0.2568624860752073
ENSG00000132386,-0.14289512395209522
ENSG00000186532,-0.24817933539894074
ENSG00000132383,-1.1748769548368847
ENSG00000185924,0.38134388794982027
ENSG00000262445,-0.9048951048951036
ENSG00000228133,nan
ENSG00000262869,nan
ENSG00000108963,0.3885330281231735
ENSG00000287553,nan
ENSG00000262664,1.2237762237762222
ENSG00000262533,nan
ENSG00000263050,-1.47954345328892
ENSG00000177374,-0.8946633943911787
ENSG00000070366,1.1300701782852087
ENSG00000262810,1.4242613865298326
ENSG00000236838,1.1882239382239383
ENSG00000236457,1.8050096088230292
ENSG00000225084,nan
ENSG00000167720,0.5265800413883029
ENSG00000167721,-0.8641443287496013
ENSG00000141258,10.350352651898389
ENSG00000274758,nan
ENSG00000263345,-1.1082621020018777
ENSG00000070444,-0.5018709611047646
ENSG00000262456,-2.393822393822393
ENSG00000127804,-0.5264512786907879
ENSG00000007168,-0.7021008569349968
ENSG00000272770,nan
ENSG00000272911,nan
ENSG00000132361,-1.291428302506203
ENSG00000262050,-0.5212314130908229
ENSG00000277200,0.6105058864604972
ENSG00000272920,nan
ENSG00000132359,0.5833270781264508
ENSG00000262884,-2.3024952501637896
ENSG00000262628,nan
ENSG00000184166,nan
ENSG00000183024,nan
ENSG00000261848,0.05838863344845046
ENSG00000172150,nan
ENSG00000172146,0.8545454545454554
ENSG00000221882,0.7957162447699
ENSG00000180090,nan
ENSG00000180042,nan
ENSG00000180016,nan
ENSG00000159961,-0.46944823481437153
ENSG00000127780,nan
ENSG00000141255,-1.2183879071760941
ENSG00000108381,nan
ENSG00000167723,0.2847603839496688
ENSG00000196689,0.3093664638868203
ENSG00000263338,nan
ENSG00000261916,1.6275581291493577
ENSG00000197417,0.3428337055880021
ENSG00000040531,-1.4684935002611774
ENSG00000262903,nan
ENSG00000213977,10.822235529432206
ENSG00000127774,2.170519138289683
ENSG00000083454,2.8935356662712843
ENSG00000083457,-0.6720471903015861
ENSG00000262692,-0.37015525133567223
ENSG00000177602,nan
ENSG00000262358,nan
ENSG00000074356,-0.7704888080895717
ENSG00000004660,0.5129640810525984
ENSG00000108405,0.391531086419793
ENSG00000074370,1.1229516694499608
ENSG00000263312,nan
ENSG00000074755,-0.712658238761067
ENSG00000167740,1.068533806494268
ENSG00000185722,1.676969971655484
ENSG00000263165,0.11486486486486594
ENSG00000274363,nan
ENSG00000132388,0.9631667458698854
ENSG00000182557,-0.32787877513057784
ENSG00000262823,0.38835263341237397
ENSG00000229782,nan
ENSG00000183018,-0.5925638403097883
ENSG00000132382,0.8803666632771494
ENSG00000167741,0.21332046332046328
ENSG00000262921,nan
ENSG00000188176,1.3687258687258694
ENSG00000261863,nan
ENSG00000161905,-0.37622377622377745
ENSG00000141456,0.2449520861697872
ENSG00000235085,2.2282734672727478
ENSG00000244184,nan
ENSG00000141480,-1.0857833727363302
ENSG00000161920,-1.4468577212509408
ENSG00000261898,nan
ENSG00000161921,-2.228551545332514
ENSG00000141497,-1.9926974190681606
ENSG00000142484,nan
ENSG00000182853,-0.15204735204445557
ENSG00000182327,0.3185328185328195
ENSG00000142507,0.35705263521303937
ENSG00000262165,3.4558494368352544
ENSG00000129219,-1.5678103994230754
ENSG00000141503,17.473292468103015
ENSG00000108556,-0.0003514956584161088
ENSG00000205710,-0.9427694574233042
ENSG00000185245,0.4071933428605141
ENSG00000108528,-1.6286217865324142
ENSG00000108523,-0.4250110353642268
ENSG00000108518,0.6159866965449557
ENSG00000108515,0.49690265890628627
ENSG00000091640,-0.3272454545708213
ENSG00000108509,-1.5251839802305753
ENSG00000262429,-0.14659534394970758
ENSG00000234203,-2.990614596755477
ENSG00000262678,-2.754009557467772
ENSG00000262227,-1.861746276611542
ENSG00000196388,-1.5208112560472797
ENSG00000129250,-1.3585099718041087
ENSG00000227495,1.3076365886066466
ENSG00000132517,9.9714191489542
ENSG00000262693,-0.3436293436293438
ENSG00000180787,-0.042847917014406635
ENSG00000167840,0.5665778144670921
ENSG00000234327,1.8997311909984784
ENSG00000129204,-0.23798460217947934
ENSG00000180626,0.6438364583307108
ENSG00000261879,-0.2699195873719744
ENSG00000161929,-1.3447814282418995
ENSG00000263164,0.8013986013986001
ENSG00000029725,1.4301362425614645
ENSG00000108559,0.21500714964906975
ENSG00000263220,-2.2412803158442616
ENSG00000129197,-0.6389929931555681
ENSG00000263272,1.0519249564498088
ENSG00000108561,-0.8119174749055075
ENSG00000005100,-0.33259807970036676
ENSG00000262099,nan
ENSG00000072849,-0.9747886804577
ENSG00000167842,-0.4149609119156922
ENSG00000091592,-0.6133354477220078
ENSG00000286190,-0.8662607252967809
ENSG00000286356,nan
ENSG00000284837,-2.18053351157485
ENSG00000179314,-2.2066254108600196
ENSG00000262231,nan
ENSG00000285593,nan
ENSG00000129221,-0.5756301714627153
ENSG00000129195,-1.1598741929607208
ENSG00000091622,0.9012648221651353
ENSG00000198920,-1.0116482840068
ENSG00000282936,nan
ENSG00000129235,-0.9337718372524276
ENSG00000108590,-0.021919853967811636
ENSG00000256806,0.3861580779073042
ENSG00000261996,1.2973419128235864
ENSG00000141485,-0.2391693489029715
ENSG00000132530,-0.05001039222770132
ENSG00000177294,1.6957080387727286
ENSG00000167858,-2.0596301217360025
ENSG00000215067,0.7949793130494451
ENSG00000263316,0.0937062937062931
ENSG00000262089,-1.5838704465495206
ENSG00000108839,-0.7991871836166395
ENSG00000219200,4.723137588550491
ENSG00000258315,0.16273123149751553
ENSG00000267532,0.20664810426710756
ENSG00000161940,-0.5170749777299327
ENSG00000174327,2.3459680526014153
ENSG00000174326,0.342434365963323
ENSG00000132514,28.37511860160204
ENSG00000161944,-1.0879749351729142
ENSG00000141505,-2.1115738522652463
ENSG00000132535,1.903910210703728
ENSG00000072778,-1.424923155107104
ENSG00000004975,-1.3509290802788314
ENSG00000040633,-1.4780586851939657
ENSG00000170296,3.569881708932585
ENSG00000175826,-1.1166231242211373
ENSG00000170291,-1.1400828859767937
ENSG00000181885,-0.9538387443443745
ENSG00000181856,nan
ENSG00000263342,nan
ENSG00000006047,nan
ENSG00000132507,0.7093749411204281
ENSG00000132522,-1.0481737039657402
ENSG00000215041,2.9744081536878517
ENSG00000072818,0.3146808795728316
ENSG00000213859,-0.71386282610787
ENSG00000263171,nan
ENSG00000182896,nan
ENSG00000174292,-0.782026905085461
ENSG00000187838,-0.8580940211823833
ENSG00000205544,-1.8461700076123002
ENSG00000169992,12.150865457413605
ENSG00000181323,nan
ENSG00000184560,nan
ENSG00000283439,nan
ENSG00000181284,-0.7798952848440063
ENSG00000262624,nan
ENSG00000161958,-0.207901601293715
ENSG00000263301,nan
ENSG00000170175,0.9727851231513008
ENSG00000174282,0.519444412199167
ENSG00000259224,1.0897683397683406
ENSG00000181222,0.1623831391771104
ENSG00000239697,13.326744401893027
ENSG00000276384,-0.5244242260381949
ENSG00000161955,-2.208245317116118
ENSG00000161956,2.0398907058867506
ENSG00000161960,-1.5493554245587216
ENSG00000129226,-0.12806727232286746
ENSG00000233223,0.35574489850827035
ENSG00000129255,-1.4493941900152651
ENSG00000129194,-0.3621185378073235
ENSG00000129245,-0.36941952702594477
ENSG00000129214,-0.6984329599338494
ENSG00000141504,-1.1034437060790507
ENSG00000129244,nan
ENSG00000141510,2.272185348645447
ENSG00000141499,-0.7563345190727991
ENSG00000108947,nan
ENSG00000183914,-0.8445865209574518
ENSG00000132510,0.2889121430065539
ENSG00000167874,-1.6570260344479728
ENSG00000183011,-0.12543837167888633
ENSG00000182224,2.998511834523422
ENSG00000170004,2.1828702030216136
ENSG00000179859,-1.0954431830718072
ENSG00000170049,-1.5289402446617035
ENSG00000170043,-0.8876109860714699
ENSG00000170037,-1.0771228433409687
ENSG00000132518,-0.7755072040504939
ENSG00000179593,-0.9850827638802853
ENSG00000263427,nan
ENSG00000179477,-0.3785451590557774
ENSG00000214999,nan
ENSG00000179148,1.5299227799227797
ENSG00000179111,nan
ENSG00000179094,-1.256903617819128
ENSG00000220205,-1.056830002892008
ENSG00000179029,1.209067780278718
ENSG00000266824,1.6622310666191322
ENSG00000196544,-1.2634697649606101
ENSG00000178999,-1.8563118429970131
ENSG00000178977,-1.4522947937898927
ENSG00000178971,5.363053440911233
ENSG00000178921,-0.5100711609499569
ENSG00000269947,0.5608391608391624
ENSG00000125434,-0.25834705061242497
ENSG00000108961,-0.7518462950566611
ENSG00000198844,1.9188465546342433
ENSG00000226871,nan
ENSG00000266279,nan
ENSG00000184650,1.3226496689449998
ENSG00000184619,-0.25069391130797897
ENSG00000265749,-1.1171236170351715
ENSG00000161970,0.8202371945263625
ENSG00000189051,5.968885853749595
ENSG00000166579,-0.9363806934261425
ENSG00000133026,-0.09423978454780192
ENSG00000161973,-2.9651120323700764
ENSG00000183318,-0.5810344466543607
ENSG00000185156,nan
ENSG00000276231,-1.5348565840520525
ENSG00000141506,-0.9036246392942234
ENSG00000266389,0.9875431625900207
ENSG00000265975,-0.2914842856101429
ENSG00000065320,-1.648735820297619
ENSG00000262966,nan
ENSG00000273816,1.6757371449357155
ENSG00000170310,3.4025984711136
ENSG00000263708,1.2153645670863686
ENSG00000225751,0.3686936624535182
ENSG00000262815,0.2953667953667961
ENSG00000263051,nan
ENSG00000271851,-1.8502724859890682
ENSG00000166596,-1.5953173831678353
ENSG00000265349,-3.078018660438304
ENSG00000154914,-0.7170374701210608
ENSG00000262296,nan
ENSG00000282882,-3.509554040652962
ENSG00000184544,nan
ENSG00000214978,0.706180045955475
ENSG00000283025,nan
ENSG00000065325,1.0878537824788035
ENSG00000109047,0.9664335664335649
ENSG00000007237,1.6028649045360863
ENSG00000273388,-0.9189083962168766
ENSG00000006788,1.4179978457405
ENSG00000264067,-4.100622632352425
ENSG00000272736,6.509975332142167
ENSG00000133020,-0.581877797221512
ENSG00000264424,nan
ENSG00000109061,nan
ENSG00000125414,-0.3166023166023159
ENSG00000214970,nan
ENSG00000109063,-0.9169472729931678
ENSG00000261433,1.019794199612143
ENSG00000133028,-0.7836488677421076
ENSG00000263388,nan
ENSG00000170222,-0.8265094507305568
ENSG00000187824,1.3992908758006088
ENSG00000263400,0.2687600590575935
ENSG00000264016,3.4574084686637683
ENSG00000266114,nan
ENSG00000263429,1.2870064321374621
ENSG00000233670,nan
ENSG00000263508,0.8711366570779576
ENSG00000285541,-0.04615384615384644
ENSG00000188803,-1.1882931600968667
ENSG00000264727,nan
ENSG00000007174,-0.5710767043649051
ENSG00000263684,nan
ENSG00000266368,1.0712659536683755
ENSG00000154957,-0.4768182240022801
ENSG00000065559,-1.1184980371415225
ENSG00000265400,nan
ENSG00000286617,nan
ENSG00000179136,-0.0724156330967046
ENSG00000287462,-0.37820461429972185
ENSG00000141052,-1.3552447552447562
ENSG00000227274,-1.919884169884169
ENSG00000265489,5.014650228069258
ENSG00000006740,0.46294061080016496
ENSG00000277621,nan
ENSG00000263707,nan
ENSG00000006744,-0.5289544519529636
ENSG00000273098,nan
ENSG00000234634,nan
ENSG00000153976,0.12314503793895921
ENSG00000236088,10.623695126707354
ENSG00000265494,0.2419580419580407
ENSG00000233852,nan
ENSG00000266744,-0.5777829995122282
ENSG00000006695,-0.040196870648947884
ENSG00000223510,nan
ENSG00000262786,nan
ENSG00000125430,1.5637862253868946
ENSG00000266709,5.089391192291795
ENSG00000266378,24.014692792457435
ENSG00000230647,-0.10476240393291084
ENSG00000226130,nan
ENSG00000205325,nan
ENSG00000238212,0.10363824918495125
ENSG00000232058,nan
ENSG00000259944,nan
ENSG00000287307,nan
ENSG00000265163,nan
ENSG00000109099,-1.6381395782171981
ENSG00000265445,nan
ENSG00000286792,nan
ENSG00000230971,nan
ENSG00000237377,nan
ENSG00000125409,3.0523705957600025
ENSG00000266667,3.3152690880483284
ENSG00000239704,1.2589921913123456
ENSG00000175106,0.3383327697132824
ENSG00000266538,7.156660249491804
ENSG00000241322,-0.4791592945707326
ENSG00000221926,4.39266016340033
ENSG00000266261,1.1608513045596411
ENSG00000187607,0.33282878843654695
ENSG00000214946,nan
ENSG00000233002,nan
ENSG00000233193,nan
ENSG00000265519,nan
ENSG00000276855,nan
ENSG00000237057,-1.6002925096555443
ENSG00000170425,-1.740180625449365
ENSG00000214941,-0.21488476772865178
ENSG00000011295,-0.8863166614674735
ENSG00000275413,-0.720747038685347
ENSG00000141027,-0.6367265624616169
ENSG00000227782,1.5210909450244332
ENSG00000108474,1.7707702496676176
ENSG00000166582,0.8569879861911655
ENSG00000170315,-0.5693417306813902
ENSG00000265401,1.7683502533922977
ENSG00000264739,-1.4327557061662115
ENSG00000187688,2.1384230764335896
ENSG00000175061,2.660079906486361
ENSG00000266651,nan
ENSG00000181350,0.336942124356774
ENSG00000286743,nan
ENSG00000141040,0.7055036375584042
ENSG00000266803,nan
ENSG00000197566,0.0733919499590376
ENSG00000264765,nan
ENSG00000170160,0.03485269142015927
ENSG00000264673,1.3610038610038617
ENSG00000288235,2.8612666502621455
ENSG00000264729,nan
ENSG00000283033,nan
ENSG00000240505,-0.6675750537190421
ENSG00000230709,0.1349566770006169
ENSG00000230969,0.7963195247581765
ENSG00000260328,nan
ENSG00000287114,-1.0363636363636375
ENSG00000287910,nan
ENSG00000133030,0.3326961344131687
ENSG00000225442,-0.6654520726671663
ENSG00000263624,-0.1195999336097625
ENSG00000179598,-1.1173957343639025
ENSG00000154803,-0.7610712790831169
ENSG00000266498,-2.114251930755476
ENSG00000141030,-1.6844136968880241
ENSG00000205309,0.6196082219943597
ENSG00000141026,-0.5879227206170247
ENSG00000108551,3.9350678347107917
ENSG00000286430,nan
ENSG00000133027,-0.906034884278379
ENSG00000265511,1.7300699300699312
ENSG00000264666,-0.4468116116285923
ENSG00000223979,-0.7930069930069927
ENSG00000108557,-0.6331640910494435
ENSG00000237328,-0.45849977191716434
ENSG00000226746,2.772732831013547
ENSG00000264167,nan
ENSG00000072310,-0.8993927029111767
ENSG00000175662,2.230268045999897
ENSG00000197815,3.0501827097978986
ENSG00000171962,-0.5113569922565848
ENSG00000171953,-0.13740489499628855
ENSG00000141034,0.26947975118003503
ENSG00000108591,3.0570877730996675
ENSG00000091536,-0.8270852746031426
ENSG00000266677,-1.1072884118299695
ENSG00000091542,-0.44622851710414596
ENSG00000131899,-1.487339129596039
ENSG00000177731,-1.4295172139411019
ENSG00000177427,0.006184462018325059
ENSG00000260647,1.4894258926690787
ENSG00000177302,-0.2839375719305742
ENSG00000176994,-2.0032810797595935
ENSG00000176974,0.6324623430828848
ENSG00000214860,nan
ENSG00000264177,nan
ENSG00000220161,0.8448184605798711
ENSG00000171916,-0.484105673798726
ENSG00000273018,-0.995527994118748
ENSG00000189375,nan
ENSG00000240445,-0.5916644422026341
ENSG00000108448,-0.08574707557227002
ENSG00000171931,1.705391805859692
ENSG00000171928,-0.3514442984634586
ENSG00000265478,nan
ENSG00000141127,15.951101379140958
ENSG00000264273,-0.39697341372669276
ENSG00000154025,3.485695113324309
ENSG00000196893,nan
ENSG00000188522,0.6165917252588226
ENSG00000154016,1.5679611118342502
ENSG00000230197,-4.584942084942084
ENSG00000263394,1.7702796931518108
ENSG00000228157,1.4072406016131072
ENSG00000262202,0.4292703469296141
ENSG00000189152,0.11036710662633725
ENSG00000262319,0.29725345327243313
ENSG00000266664,0.8685314685314658
ENSG00000197665,nan
ENSG00000262292,-0.19804965040215114
ENSG00000266311,nan
ENSG00000236022,0.788610038610039
ENSG00000072134,4.718982115645551
ENSG00000281856,nan
ENSG00000235397,-1.2842301106536462
ENSG00000108641,0.6429476595929865
ENSG00000286799,-2.230033078979962
ENSG00000166484,0.6822360172509294
ENSG00000166482,nan
ENSG00000287196,nan
ENSG00000128482,13.115392423471892
ENSG00000265126,nan
ENSG00000235979,-1.2112579354696411
ENSG00000227078,nan
ENSG00000231477,nan
ENSG00000142494,-2.2940864572977953
ENSG00000262769,-2.4777742937416325
ENSG00000072210,34.55523014739459
ENSG00000264932,0.34825174825174593
ENSG00000180638,2.9067970931818428
ENSG00000262681,nan
ENSG00000264785,nan
ENSG00000108602,nan
ENSG00000083290,-0.0022963392080306492
ENSG00000276406,-1.9275132761540175
ENSG00000270091,-1.1318418281700164
ENSG00000108599,1.5336410371149267
ENSG00000266126,-1.1083588043747714
ENSG00000261033,nan
ENSG00000128487,-0.3102934546906895
ENSG00000263494,-0.6973361797092072
ENSG00000266839,-2.095771709966417
ENSG00000170298,0.4861062738794867
ENSG00000266925,nan
ENSG00000260907,3.8546597923704335
ENSG00000267075,0.3436293436293434
ENSG00000264422,nan
ENSG00000214819,nan
ENSG00000227685,-0.17209840518657585
ENSG00000264215,nan
ENSG00000205212,2.75405711658777
ENSG00000266369,nan
ENSG00000233098,1.7929726943561675
ENSG00000264660,nan
ENSG00000124422,0.7106899028582642
ENSG00000263986,-1.0041537512937462
ENSG00000236819,-0.2643154716462066
ENSG00000109016,1.9412391921714323
ENSG00000178307,-0.19560835720043138
ENSG00000235530,-0.771719522110121
ENSG00000274180,-0.15545872464262833
ENSG00000034152,3.0641534674637927
ENSG00000184185,-0.43050193050192903
ENSG00000212719,-0.41261859684829116
ENSG00000287671,nan
ENSG00000265043,nan
ENSG00000264023,nan
ENSG00000265265,nan
ENSG00000266466,0.9188811188811179
ENSG00000260458,nan
ENSG00000263609,nan
ENSG00000264956,nan
ENSG00000178130,nan
ENSG00000276399,nan
ENSG00000261020,nan
ENSG00000256618,0.7887637004864125
ENSG00000243655,nan
ENSG00000264262,nan
ENSG00000264734,nan
ENSG00000285822,-1.0701400999331103
ENSG00000265246,nan
ENSG00000109046,-1.0858422493665152
ENSG00000266313,1.9288017401102613
ENSG00000141068,-0.34680906121762145
ENSG00000265801,-1.7234509509342675
ENSG00000266872,-1.1756396373626739
ENSG00000168961,-2.111494778953509
ENSG00000007171,-0.29247104247104205
ENSG00000266527,1.7157447338552512
ENSG00000232859,0.32183725662378204
ENSG00000260019,-0.8243371876617323
ENSG00000286589,nan
ENSG00000087095,0.23052874373068377
ENSG00000287721,1.361965049658989
ENSG00000267644,nan
ENSG00000267259,nan
ENSG00000266830,nan
ENSG00000264486,nan
ENSG00000260777,nan
ENSG00000109084,1.4393051114836244
ENSG00000109083,-0.8852732030097046
ENSG00000109079,-0.472883107878801
ENSG00000004142,-1.1012513178663519
ENSG00000244045,-0.7832192518076309
ENSG00000265618,1.4607272176936454
ENSG00000274529,nan
ENSG00000004139,0.24009562235839788
ENSG00000109072,1.2744136749571968
ENSG00000277450,7.6232339254262875
ENSG00000076351,-1.2612881373365283
ENSG00000265254,0.17400612933644694
ENSG00000258472,3.0468035836858687
ENSG00000007216,1.5714285714285714
ENSG00000109101,nan
ENSG00000109103,-1.9953030112971517
ENSG00000087111,1.362390549876312
ENSG00000109107,-0.3186962784985453
ENSG00000265168,nan
ENSG00000076382,-0.10011674313149013
ENSG00000227543,-0.9981904579994073
ENSG00000264608,-1.043407195346508
ENSG00000265287,-1.936762285483564
ENSG00000167524,-0.939999279045743
ENSG00000007202,-0.442660693542005
ENSG00000264044,-3.9673302255709033
ENSG00000132581,-1.5540315429813303
ENSG00000109111,-1.4560078412669029
ENSG00000265205,-1.6586446969773037
ENSG00000167525,3.99583353847895
ENSG00000109113,-1.7541105606896927
ENSG00000198242,-0.052168856534848096
ENSG00000264577,-0.0772368027728821
ENSG00000160606,-0.3747433821418987
ENSG00000160602,0.5848031904716502
ENSG00000267729,nan
ENSG00000265073,-0.0566520547088631
ENSG00000076604,0.18603390960084057
ENSG00000265474,1.6444329508978492
ENSG00000265840,nan
ENSG00000173065,2.071458172214263
ENSG00000132591,-1.8733922709539872
ENSG00000264066,nan
ENSG00000132589,-0.6619265189652814
ENSG00000264304,-1.0574249138389347
ENSG00000266642,0.4456031156993441
ENSG00000167536,2.266476209684502
ENSG00000109118,0.6446662490882629
ENSG00000265845,-0.21973682803698769
ENSG00000265908,nan
ENSG00000179761,-0.6828196059688068
ENSG00000063015,-1.5825502525862578
ENSG00000263613,nan
ENSG00000238007,nan
ENSG00000196535,-0.6401845828023668
ENSG00000221995,-1.0165560856014753
ENSG00000263709,-1.150801168924415
ENSG00000108255,1.0255977511357088
ENSG00000108256,-1.105443575136809
ENSG00000266111,2.0435025344748072
ENSG00000264808,1.4076002782814878
ENSG00000160551,-0.795696532512479
ENSG00000168792,-0.9827962606208832
ENSG00000264031,-0.08129355970457249
ENSG00000167543,1.2413631822193747
ENSG00000264290,2.666082759631876
ENSG00000108262,12.176445110486469
ENSG00000198720,1.4252370513441215
ENSG00000264647,nan
ENSG00000167549,-0.28671328671328855
ENSG00000264007,nan
ENSG00000141298,-1.2242666090170589
ENSG00000263370,nan
ENSG00000265625,-1.9613902369774068
ENSG00000263657,0.885188202901953
ENSG00000263477,-0.42618929220894247
ENSG00000176927,2.0230997411356366
ENSG00000265289,1.10502563294333
ENSG00000265394,-2.235713935730715
ENSG00000126653,-0.732063814467546
ENSG00000266919,nan
ENSG00000265739,-0.07187698267709643
ENSG00000266987,5.27245364910664
ENSG00000108576,0.35806918334050414
ENSG00000264125,1.815048704054807
ENSG00000266120,-0.15559120307886362
ENSG00000108578,0.6812353154879496
ENSG00000182271,-1.0779825140063781
ENSG00000108582,-0.21806114340549254
ENSG00000108587,9.62934408873595
ENSG00000263860,nan
ENSG00000266775,nan
ENSG00000259928,nan
ENSG00000231421,nan
ENSG00000214719,-0.6937927822641984
ENSG00000265443,1.0637065637065641
ENSG00000263603,0.13306248036636847
ENSG00000176390,0.3050434022730429
ENSG00000265791,-2.198750181034528
ENSG00000266490,-0.04234393662271209
ENSG00000276250,-0.3241681146230564
ENSG00000176208,2.5808437874398837
ENSG00000265334,0.6437785051412237
ENSG00000263531,-1.1168423949465611
ENSG00000172171,0.49639795140406306
ENSG00000275185,nan
ENSG00000184060,-1.1289122641653928
ENSG00000230113,-2.1583011583011573
ENSG00000265743,-2.5441577182953203
ENSG00000286194,-1.8779507628861665
ENSG00000181481,-1.8545169337459113
ENSG00000264456,-2.1736768046140793
ENSG00000266340,-1.4305893160107699
ENSG00000264107,0.21525096525096532
ENSG00000196712,0.9887359950328004
ENSG00000266371,-1.3177798641368659
ENSG00000126861,0.4897172202673141
ENSG00000185862,40.43962918852279
ENSG00000126860,-1.405623904317643
ENSG00000131242,-1.465210901401921
ENSG00000278546,-0.7382084897856673
ENSG00000228768,1.9053404763176587
ENSG00000266877,-0.2799076279755718
ENSG00000263567,nan
ENSG00000265046,nan
ENSG00000172301,-1.9008869735342027
ENSG00000108651,-0.5721183740587078
ENSG00000263990,-0.11894035704466334
ENSG00000178691,7.498761833126793
ENSG00000185158,0.5343145757214612
ENSG00000277511,-0.4748145785908188
ENSG00000214708,0.29751363057457664
ENSG00000126858,-0.358564916772506
ENSG00000287506,1.4056155786040199
ENSG00000141314,-0.9395899088680991
ENSG00000263674,nan
ENSG00000108666,0.6150560565372533
ENSG00000265139,nan
ENSG00000010244,-2.0278869668301813
ENSG00000274341,-0.17909674480943394
ENSG00000278668,1.9681696227023255
ENSG00000266385,0.3853238104910005
ENSG00000279762,-0.45857012366677496
ENSG00000264083,0.5760893631360294
ENSG00000108671,-0.727784254726676
ENSG00000176749,1.187425580355256
ENSG00000176658,4.536836986446296
ENSG00000266718,0.38468401602056734
ENSG00000265222,nan
ENSG00000263717,nan
ENSG00000266599,4.317978766820595
ENSG00000265337,nan
ENSG00000264458,-1.2298178639930288
ENSG00000226377,-0.01844500740369909
ENSG00000236377,nan
ENSG00000006042,nan
ENSG00000141316,nan
ENSG00000108684,-0.8169575981274263
ENSG00000264598,nan
ENSG00000266535,nan
ENSG00000265544,nan
ENSG00000265697,nan
ENSG00000265125,nan
ENSG00000265115,0.39478764478764505
ENSG00000264643,nan
ENSG00000265689,nan
ENSG00000283417,nan
ENSG00000279668,-3.879064701490576
ENSG00000263435,nan
ENSG00000263485,nan
ENSG00000265775,nan
ENSG00000264791,nan
ENSG00000263571,nan
ENSG00000261156,0.6709796714853459
ENSG00000264990,nan
ENSG00000108691,-2.1283254766525537
ENSG00000108688,nan
ENSG00000172156,nan
ENSG00000108700,0.3930069930069904
ENSG00000181374,nan
ENSG00000108702,nan
ENSG00000225582,nan
ENSG00000197322,nan
ENSG00000181291,-0.39707554347437846
ENSG00000264174,nan
ENSG00000264622,nan
ENSG00000132141,-0.6630592560619744
ENSG00000285559,-1.5164092664092652
ENSG00000198783,0.2361233175769159
ENSG00000005156,1.5337317916240494
ENSG00000092871,0.08094610523238423
ENSG00000273687,nan
ENSG00000267457,nan
ENSG00000185379,1.0960136800042994
ENSG00000073598,0.7632384668810226
ENSG00000073536,-0.886686159241569
ENSG00000141161,12.58745983746383
ENSG00000267782,nan
ENSG00000164729,0.832250145926737
ENSG00000266947,3.1003037724206615
ENSG00000166750,-0.3360789570117389
ENSG00000267364,1.4475863368838386
ENSG00000172716,-1.6139584759266048
ENSG00000267711,-0.6088163556324105
ENSG00000267547,0.4334602460190783
ENSG00000172123,-1.9768827050114128
ENSG00000154760,1.1339850826004554
ENSG00000205045,2.0518501038976673
ENSG00000267349,-0.9341287649321351
ENSG00000267074,1.4969403826503653
ENSG00000267035,-0.45893602411539436
ENSG00000236320,-1.9212896018941745
ENSG00000267359,-0.7970640354444839
ENSG00000267625,nan
ENSG00000267321,-0.05609937595847824
ENSG00000108733,-0.269276697490513
ENSG00000006125,-1.5630781735425345
ENSG00000270647,-1.101008005562048
ENSG00000270885,nan
ENSG00000270765,nan
ENSG00000271447,189.62809015032377
ENSG00000271392,nan
ENSG00000270806,nan
ENSG00000270829,nan
ENSG00000270871,-0.05275544407652434
ENSG00000270894,-0.8161433568911726
ENSG00000270379,1.153785798127773
ENSG00000270240,11.152837170086945
ENSG00000271503,19.786195571802818
ENSG00000278023,7.964479934003748
ENSG00000275722,nan
ENSG00000275152,nan
ENSG00000276409,nan
ENSG00000275431,nan
ENSG00000275718,13.115392423471892
ENSG00000275944,5.848201367395786
ENSG00000278690,nan
ENSG00000274736,nan
ENSG00000275385,nan
ENSG00000277089,3.4883191992609763
ENSG00000277632,3.0634986711127317
ENSG00000275302,35.91886006932939
ENSG00000276241,7.5775267845423935
ENSG00000274808,nan
ENSG00000274767,1.707778441143509
ENSG00000276085,-0.7853594874593546
ENSG00000276070,7.810052979320651
ENSG00000278097,nan
ENSG00000274933,nan
ENSG00000260287,nan
ENSG00000274226,nan
ENSG00000275954,nan
ENSG00000273611,11.444920064148373
ENSG00000278259,0.5483496064729836
ENSG00000277161,-1.356645999164154
ENSG00000278311,0.028028243753636665
ENSG00000278535,0.17438807535386136
ENSG00000278619,10.939074391332081
ENSG00000275720,0.10714010428088451
ENSG00000276508,nan
ENSG00000275613,nan
ENSG00000277268,1.3099172845237403
ENSG00000273706,nan
ENSG00000276707,nan
ENSG00000275700,0.5809594952296172
ENSG00000277911,nan
ENSG00000277589,5.861533656093154
ENSG00000277579,1.2089183216982349
ENSG00000278638,1.6396559253900473
ENSG00000278540,0.6676982172890137
ENSG00000278505,0.504458278873026
ENSG00000276054,1.4333976833976836
ENSG00000276234,0.3399812643180228
ENSG00000273965,4.375240305109373
ENSG00000276023,0.16282794298191366
ENSG00000275066,0.8155970945712263
ENSG00000277688,nan
ENSG00000278053,-0.16771937644082813
ENSG00000277501,-1.2018628142122842
ENSG00000274244,nan
ENSG00000275410,nan
ENSG00000275173,nan
ENSG00000273513,nan
ENSG00000274512,-1.9668206539386914
ENSG00000274419,nan
ENSG00000278299,nan
ENSG00000278599,-1.2181818181818178
ENSG00000274611,nan
ENSG00000278845,-0.28162039070780764
ENSG00000277399,5.852797019928747
ENSG00000274211,2.0198133898307873
